Open Time,Open,High,Low,Close,Volume,Close Time,Quote Volume,Number of Trades,Taker Buy Base Volume,Taker Buy Quote Volume,zero
1663560000000,18775.89000000,18879.08000000,18767.10000000,18813.88000000,12974.39993000,1663563599999,244060638.21197180,229745,6313.72329000,118769130.22087970,0
1663563600000,18813.88000000,18831.31000000,18386.00000000,18459.71000000,14687.27313000,1663567199999,274975877.28611790,267143,6254.79867000,117215427.44683860,0
1663567200000,18459.10000000,18579.63000000,18232.56000000,18475.08000000,20351.34046000,1663570799999,375559891.52602150,453012,9875.68275000,182273477.72711710,0
1663570800000,18475.07000000,18509.51000000,18391.46000000,18468.74000000,20516.72660000,1663574399999,378437574.45242620,338235,10440.89765000,192586310.05902950,0
1663574400000,18468.74000000,18524.06000000,18408.10000000,18416.63000000,12920.37558000,1663577999999,238553444.78570890,218990,6189.76746000,114290266.19327810,0
1663578000000,18415.69000000,18473.77000000,18367.88000000,18463.09000000,14621.49953000,1663581599999,269343083.96817850,220908,7395.43882000,136241232.63543560,0
1663581600000,18462.12000000,18786.90000000,18438.05000000,18777.36000000,20676.65591000,1663585199999,384853640.75873590,329127,10821.61907000,201445428.43954440,0
1663585200000,18777.71000000,18800.00000000,18617.02000000,18684.87000000,17627.33125000,1663588799999,329610914.36737020,283470,8682.40653000,162349389.62184420,0
1663588800000,18685.77000000,18865.30000000,18676.47000000,18818.93000000,15820.32939000,1663592399999,296547802.25753220,266239,7941.78043000,148883204.37280690,0
1663592400000,18818.93000000,19180.00000000,18739.49000000,19107.19000000,20931.40039000,1663595999999,396345301.54742790,412531,10253.89474000,194167244.49879980,0
1663596000000,19107.19000000,19433.48000000,19017.56000000,19303.37000000,26679.53771000,1663599599999,513572671.85845260,537722,13598.06819000,261775456.63401660,0
1663599600000,19303.37000000,19346.59000000,19051.00000000,19080.49000000,20697.73875000,1663603199999,397686504.22747040,311689,10337.84457000,198658031.42782030,0
1663603200000,19081.24000000,19231.27000000,19063.55000000,19207.61000000,11617.87392000,1663606799999,222684246.95735870,201387,5922.85489000,113526794.79322770,0
1663606800000,19207.61000000,19219.17000000,18926.83000000,18964.59000000,13102.03544000,1663610399999,249583722.88920760,225015,6228.83020000,118634049.74885590,0
1663610400000,18963.78000000,19166.13000000,18877.00000000,19159.54000000,12496.92584000,1663613999999,237477316.51944420,212567,6478.89791000,123141174.45677040,0
1663614000000,19160.39000000,19560.35000000,19153.68000000,19514.80000000,23381.35401000,1663617599999,453257339.54412120,360030,12408.07016000,240532278.78877610,0
1663617600000,19514.80000000,19645.00000000,19413.53000000,19518.93000000,14824.33438000,1663621199999,289214017.37825970,239244,7673.82330000,149725303.96174800,0
1663621200000,19518.93000000,19686.20000000,19477.60000000,19518.49000000,8742.89951000,1663624799999,170974467.36949480,202824,4480.83240000,87631715.64344120,0
1663624800000,19516.67000000,19680.00000000,19459.54000000,19603.17000000,10901.50683000,1663628399999,213073835.87740170,208118,5480.91395000,107135714.44131810,0
1663628400000,19601.35000000,19638.35000000,19513.11000000,19537.02000000,9167.08273000,1663631999999,179343171.28471610,164998,4449.48714000,87052343.73141730,0
1663632000000,19537.02000000,19634.62000000,19432.66000000,19516.89000000,13764.63947000,1663635599999,268812689.65909130,263821,6886.03477000,134484013.44007020,0
1663635600000,19517.82000000,19521.82000000,19373.73000000,19465.42000000,11023.34911000,1663639199999,214406022.55614990,188426,5508.00189000,107134400.16364340,0
1663639200000,19464.28000000,19487.85000000,19410.01000000,19468.03000000,8326.38160000,1663642799999,161929584.66714590,150548,4206.18575000,81803839.33931140,0
1663642800000,19468.03000000,19473.98000000,19174.74000000,19364.19000000,12718.78213000,1663646399999,245793446.40999690,250979,6186.78212000,119564915.25792130,0
1663646400000,19364.19000000,19368.07000000,19265.55000000,19331.50000000,8112.22565000,1663649999999,156668306.69432060,153454,3884.85385000,75028716.34214730,0
1663650000000,19331.50000000,19433.37000000,19315.76000000,19372.87000000,7554.10375000,1663653599999,146436580.93088390,158188,3818.65918000,74025833.92745080,0
1663653600000,19372.30000000,19403.98000000,19307.00000000,19379.89000000,7003.86284000,1663657199999,135511828.11737250,148985,3478.45156000,67305189.96523890,0
1663657200000,19379.17000000,19589.00000000,19233.38000000,19357.93000000,17300.64629000,1663660799999,336198115.87831790,328414,8480.15629000,164820784.01017420,0
1663660800000,19358.87000000,19424.29000000,19287.34000000,19304.35000000,12312.77112000,1663664399999,238212421.82046440,219001,6119.55442000,118403368.67632000,0
1663664400000,19304.35000000,19331.69000000,19150.00000000,19229.99000000,12621.38324000,1663667999999,243077301.70362680,239461,6274.25253000,120839124.63926240,0
1663668000000,19230.75000000,19320.00000000,19174.76000000,19309.83000000,10888.70884000,1663671599999,209560932.02442230,208315,5486.50526000,105604799.60079230,0
1663671600000,19310.36000000,19344.99000000,19201.19000000,19219.49000000,11618.86905000,1663675199999,223889077.54641540,206243,5572.91031000,107394987.16318230,0
1663675200000,19219.49000000,19230.38000000,19056.53000000,19124.94000000,16990.35278000,1663678799999,324961854.50600530,295540,8226.26145000,157332538.91097470,0
1663678800000,19125.86000000,19137.11000000,18777.00000000,18921.37000000,21676.63864000,1663682399999,410463239.27487970,459045,10482.03589000,198468371.82146560,0
1663682400000,18922.57000000,19113.92000000,18870.07000000,19069.58000000,21445.64960000,1663685999999,406703004.48703660,383485,11048.39443000,209536906.78840500,0
1663686000000,19068.55000000,19269.17000000,18989.86000000,19238.10000000,18295.06122000,1663689599999,349607291.75167550,310834,9339.46571000,178491745.86651290,0
1663689600000,19238.09000000,19319.28000000,18969.23000000,19101.99000000,19373.16896000,1663693199999,370435216.95701200,337676,9549.59882000,182615407.75991910,0
1663693200000,19101.99000000,19112.11000000,18711.87000000,18766.83000000,20704.47620000,1663696799999,391735695.51802670,351816,10103.67468000,191180642.68969360,0
1663696800000,18767.91000000,19014.93000000,18753.17000000,18974.22000000,18087.61256000,1663700399999,341932631.10958480,302848,9375.01385000,177230869.27561670,0
1663700400000,18974.22000000,19103.00000000,18950.56000000,18993.33000000,16984.22499000,1663703999999,323275000.35595540,262864,8397.49936000,159840504.96647910,0
1663704000000,18993.33000000,19077.66000000,18938.17000000,18972.20000000,9868.02519000,1663707599999,187549217.69725270,148069,4841.45813000,92017943.75323830,0
1663707600000,18971.12000000,19093.45000000,18875.80000000,18875.80000000,7776.70573000,1663711199999,147555524.01257510,167016,3876.61377000,73567629.69152760,0
1663711200000,18876.47000000,18968.52000000,18830.00000000,18960.60000000,10150.06956000,1663714799999,192071302.32317170,192855,5009.19586000,94793179.65828830,0
1663714800000,18960.60000000,18968.96000000,18785.01000000,18875.00000000,9500.62008000,1663718399999,179256919.41089480,172187,4564.77050000,86127187.43917800,0
1663718400000,18874.31000000,18958.35000000,18829.30000000,18933.62000000,10708.67863000,1663721999999,202529936.03716410,227060,5472.49068000,103510585.04878300,0
1663722000000,18933.50000000,18966.94000000,18872.28000000,18886.04000000,7322.51855000,1663725599999,138569204.28210800,157026,3556.19760000,67299464.53931480,0
1663725600000,18886.92000000,19060.26000000,18880.42000000,19013.91000000,8281.02543000,1663729199999,157322758.49157080,178315,4067.53807000,77270083.55848430,0
1663729200000,19013.17000000,19029.99000000,18979.33000000,19021.17000000,5454.80008000,1663732799999,103689143.33592320,115193,2689.40608000,51123464.94650580,0
1663732800000,19022.24000000,19033.41000000,18961.46000000,19003.35000000,6052.61929000,1663736399999,114986617.57657210,123833,2987.83099000,56763311.62667200,0
1663736400000,19002.80000000,19135.57000000,18901.00000000,18923.10000000,8905.88011000,1663739999999,169429466.18454370,192925,4354.83160000,82857753.96945660,0
1663740000000,18923.10000000,18992.92000000,18791.20000000,18876.75000000,14471.59327000,1663743599999,273353745.27702260,297325,7028.36556000,132772140.65253280,0
1663743600000,18876.75000000,18973.44000000,18797.10000000,18947.82000000,10197.35437000,1663747199999,192713355.26396240,204959,5101.22056000,96413463.16145850,0
1663747200000,18946.80000000,18952.48000000,18823.53000000,18870.51000000,8284.57670000,1663750799999,156450283.19966570,164520,3906.95770000,73782504.50727610,0
1663750800000,18871.41000000,19029.72000000,18840.50000000,18997.66000000,10497.04177000,1663754399999,198673639.43270090,191935,5593.01641000,105867918.25934210,0
1663754400000,18998.34000000,19154.96000000,18944.11000000,19103.65000000,13044.09931000,1663757999999,248294138.28873640,217420,6641.15245000,126434853.55752350,0
1663758000000,19104.54000000,19205.93000000,19080.19000000,19165.93000000,12183.95223000,1663761599999,233123975.12191010,207972,5993.77841000,114688094.16078890,0
1663761600000,19165.18000000,19282.80000000,19114.46000000,19247.78000000,14578.35306000,1663765199999,279951329.42454090,243426,7191.50922000,138108233.70523870,0
1663765200000,19247.78000000,19339.41000000,19223.22000000,19271.55000000,16981.97914000,1663768799999,327473519.39941370,301203,8440.50270000,162775033.92513830,0
1663768800000,19272.74000000,19477.77000000,19213.12000000,19253.29000000,20008.08868000,1663772399999,386842234.39654640,330258,9829.41230000,190058718.06605010,0
1663772400000,19252.61000000,19311.12000000,19084.17000000,19191.17000000,16712.14663000,1663775999999,320827601.84232110,317181,8276.04881000,158881658.59679950,0
1663776000000,19191.81000000,19366.52000000,19169.37000000,19235.21000000,12349.28150000,1663779599999,237858226.08223140,224142,6214.77976000,119701507.41858240,0
1663779600000,19235.21000000,19897.00000000,19224.73000000,19867.93000000,21153.29081000,1663783199999,410498754.68173750,392537,11084.46846000,215187984.73174410,0
1663783200000,19867.91000000,19956.00000000,18666.00000000,19636.01000000,62287.89540000,1663786799999,1199196213.52324190,1041806,30770.11563000,592746671.35069300,0
1663786800000,19637.81000000,19699.99000000,18978.94000000,19001.03000000,33870.32207000,1663790399999,653015329.26144340,564152,16551.68032000,319149777.85647550,0
1663790400000,19002.76000000,19072.72000000,18841.68000000,18926.26000000,18538.84780000,1663793999999,351390481.58249040,261916,9085.14917000,172229420.10688520,0
1663794000000,18926.26000000,18926.27000000,18325.00000000,18466.87000000,19548.52365000,1663797599999,363643438.95294760,385469,9109.03786000,169479475.69022980,0
1663797600000,18466.87000000,18500.00000000,18125.98000000,18488.93000000,19059.86694000,1663801199999,349816173.71027900,346388,9167.76317000,168309115.67097840,0
1663801200000,18487.94000000,18593.30000000,18420.39000000,18461.36000000,14541.36479000,1663804799999,269018074.40288350,220816,7186.21792000,132950351.80319990,0
1663804800000,18461.36000000,18548.55000000,18356.39000000,18389.22000000,16250.51153000,1663808399999,299762954.40746460,244808,8104.90298000,149516042.82134280,0
1663808400000,18389.22000000,18526.55000000,18358.67000000,18513.44000000,13612.42428000,1663811999999,251029920.27584720,202817,7066.17701000,130317335.40760950,0
1663812000000,18513.44000000,18770.00000000,18480.42000000,18744.02000000,14976.54134000,1663815599999,278232844.50701490,241367,7836.16514000,145603110.98871140,0
1663815600000,18744.02000000,18789.04000000,18638.02000000,18690.39000000,14464.83018000,1663819199999,270627923.41328280,233086,7134.09980000,133481275.86453660,0
1663819200000,18690.39000000,18808.34000000,18662.50000000,18705.42000000,11848.64029000,1663822799999,221824593.20722840,190049,5895.00932000,110370956.86413770,0
1663822800000,18704.40000000,18730.83000000,18617.41000000,18669.21000000,11603.03185000,1663826399999,216760811.13143060,183280,5607.21364000,104753375.17717090,0
1663826400000,18669.13000000,18879.98000000,18661.07000000,18767.74000000,16151.04152000,1663829999999,303055298.62171230,260493,8244.57668000,154710886.36421690,0
1663830000000,18768.14000000,18969.87000000,18730.01000000,18934.29000000,14932.35124000,1663833599999,281504477.95921740,237952,7557.58731000,142479578.62318240,0
1663833600000,18934.29000000,19285.12000000,18906.10000000,19203.01000000,20447.25743000,1663837199999,390454432.56714820,343551,10517.36569000,200856315.23490050,0
1663837200000,19203.90000000,19235.55000000,19091.96000000,19179.81000000,14599.55811000,1663840799999,279760690.85886560,241240,7255.71035000,139041404.02464610,0
1663840800000,19179.81000000,19243.77000000,19078.25000000,19149.56000000,13397.05258000,1663844399999,256622886.82250140,209828,6597.54524000,126383158.54408770,0
1663844400000,19148.97000000,19272.06000000,19030.39000000,19229.81000000,17539.10731000,1663847999999,335569854.72106620,300860,9034.65455000,172869897.62557350,0
1663848000000,19229.81000000,19317.66000000,19141.00000000,19203.61000000,18409.49563000,1663851599999,353955882.18323720,303536,9150.86478000,175953951.51814010,0
1663851600000,19203.61000000,19221.26000000,18889.34000000,18903.67000000,21541.08918000,1663855199999,411025974.16164100,428672,10597.42929000,202224652.85670020,0
1663855200000,18902.81000000,19073.50000000,18849.67000000,18880.22000000,22021.38447000,1663858799999,417859244.91088050,393107,11139.43270000,211382609.31956670,0
1663858800000,18881.50000000,19026.58000000,18794.06000000,18986.89000000,17903.46836000,1663862399999,338728235.21218640,308879,9033.10075000,170907996.48017570,0
1663862400000,18985.96000000,19095.40000000,18780.01000000,19042.07000000,17079.74234000,1663865999999,323912116.86800050,306006,8620.38534000,163507595.49470690,0
1663866000000,19041.10000000,19118.00000000,18944.57000000,19068.84000000,15508.39443000,1663869599999,295211006.72656520,253176,7694.08952000,146462041.25699220,0
1663869600000,19069.37000000,19218.00000000,18969.17000000,19193.35000000,17326.64566000,1663873199999,330489250.47774510,285239,8856.99732000,168955996.13444000,0
1663873200000,19192.32000000,19499.00000000,19191.65000000,19311.19000000,22855.57611000,1663876799999,441411744.95243020,384982,11607.06132000,224179857.45680670,0
1663876800000,19309.43000000,19360.33000000,19240.92000000,19248.48000000,12520.46005000,1663880399999,241600568.78880600,182748,6262.55877000,120853412.32505100,0
1663880400000,19248.48000000,19288.26000000,19150.00000000,19175.20000000,7334.70902000,1663883999999,140987333.42212220,132805,3611.98774000,69435397.32655170,0
1663884000000,19175.20000000,19437.85000000,19170.19000000,19397.56000000,13965.87516000,1663887599999,270072987.40113330,198288,7154.47668000,138341102.28183480,0
1663887600000,19397.56000000,19550.17000000,19358.90000000,19401.63000000,13032.53304000,1663891199999,253280447.88610950,185093,6407.92953000,124535746.69948720,0
1663891200000,19401.63000000,19467.00000000,19304.03000000,19307.46000000,12093.74990000,1663894799999,234274840.13956740,188460,5788.93237000,112145367.15351870,0
1663894800000,19307.46000000,19381.60000000,19225.73000000,19355.30000000,12503.00906000,1663898399999,241520371.52464270,193830,6355.74609000,122784315.17283190,0
1663898400000,19354.98000000,19363.00000000,19232.00000000,19295.00000000,10798.19314000,1663901999999,208396738.09006440,160227,5443.01342000,105046333.68080450,0
